x,y
3.59809042511192,-14.576541437490157
3.6012198198993928,-14.575403110531793
3.6043492146868656,-14.57426478357343
3.6074786094743385,-14.573126456615066
3.6106080042618114,-14.571988129656702
3.6137373990492843,-14.570849802698339
3.6168667938367576,-14.569711475739975
3.619983002844418,-14.568537533057995
3.6230992118520784,-14.567363590376015
3.626215420859739,-14.566189647694035
3.629331629867399,-14.565015705012053
3.6324478388750596,-14.563841762330073
3.635552471661831,-14.562637538406001
3.6386571044486025,-14.56143331448193
3.641761737235374,-14.560229090557858
3.6448663700221453,-14.559024866633788
3.6479710028089167,-14.557820642709716
3.651063720586575,-14.556586140077982
3.6541564383642333,-14.555351637446249
3.6572491561418916,-14.554117134814515
3.66034187391955,-14.552882632182781
3.6634345916972086,-14.55164812955105
3.666527309474867,-14.550413626919315
3.6696054274606276,-14.549143158633314
3.6726835454463886,-14.547872690347312
3.6757616634321497,-14.54660222206131
3.678839781417911,-14.545331753775308
3.681917899403672,-14.544061285489308
3.684983265345741,-14.542760350578867
3.68804863128781,-14.541459415668426
3.6911139972298783,-14.540158480757984
3.694179363171947,-14.538857545847543
3.6972447291140154,-14.537556610937102
3.7002969931501393,-14.536225226599736
3.703349257186263,-14.53489384226237
3.706401521222387,-14.533562457925004
3.709453785258511,-14.532231073587637
3.712506049294635,-14.53089968925027
3.7155583133307584,-14.529568304912903
3.7185945514262198,-14.528200767627244
3.721630789521681,-14.526833230341584
3.7246670276171425,-14.525465693055924
3.727703265712604,-14.524098155770265
3.730739503808065,-14.522730618484605
3.7337618156966834,-14.521332573117704
3.736784127585302,-14.519934527750802
3.7398064394739206,-14.518536482383901
3.7428287513625387,-14.517138437017
3.745851063251157,-14.515740391650096
3.7488590891555624,-14.514311867881156
3.751867115059968,-14.512883344112216
3.7548751409643737,-14.511454820343276
3.7578831668687793,-14.510026296574337
3.760891192773185,-14.508597772805397
3.7638992186775906,-14.507169249036458
3.7668898090009404,-14.505704575175871
3.76988039932429,-14.504239901315284
3.77287098964764,-14.502775227454697
3.77586157997099,-14.50131055359411
3.7788521702943396,-14.499845879733522
3.7818276717008197,-14.498350790645864
3.7848031731072997,-14.496855701558205
3.78777867451378,-14.495360612470547
3.79075417592026,-14.493865523382889
3.7937296773267395,-14.49237043429523
3.7966897285078236,-14.490844984523733
3.7996497796889077,-14.489319534752235
3.802609830869992,-14.487794084980738
3.805569882051076,-14.48626863520924
3.80852993323216,-14.484743185437743
3.811489984413244,-14.483217735666246
3.8144312399031333,-14.48165635289985
3.8173724953930224,-14.480094970133456
3.8203137508829115,-14.47853358736706
3.8232550063728006,-14.476972204600665
